页签,序号,项目名称,分类,上游地址,entity_type,reason,source,expanded_from_org,stars,description,language,llm_note,foundation_name,evidence,confidence
鲲鹏,417,specfem3d,HPC,https://github.com/SPECFEM/specfem3d,repo,脚本分类: github.com/SPECFEM/specfem3d,repo,,,,,,none,学术/研究机构项目: academic (SPECFEM),A
鲲鹏,418,DeePMD-kit,HPC,https://github.com/deepmodeling/deepmd-kit,repo,脚本分类: github.com/deepmodeling/deepmd-kit,repo,,,,,,none,企业/公司项目: DeepModeling community,S
鲲鹏,419,RHMC,HPC,https://github.com/LatticeQCD/SIMULATeQCD,repo,脚本分类: github.com/LatticeQCD/SIMULATeQCD,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,420,deepseek,HPC,https://github.com/deepseek-ai/DeepSeek-LLM,repo,脚本分类: github.com/deepseek-ai/DeepSeek-LLM,repo,,,,,,none,企业/公司项目: DeepSeek,S
鲲鹏,421,Rfdiffusion,HPC,https://github.com/RosettaCommons/Rfdiffusion,repo,脚本分类: github.com/RosettaCommons/Rfdiffusion,repo,,,,,,none,学术/研究机构项目: academic (Rosetta),A
鲲鹏,422,specfem3d_globe,HPC,https://github.com/SPECFEM/specfem3d_globe,repo,脚本分类: github.com/SPECFEM/specfem3d_globe,repo,,,,,,none,学术/研究机构项目: academic (SPECFEM),A
鲲鹏,423,Quantum Package,HPC,https://github.com/QuantumPackage/qp2,repo,脚本分类: github.com/QuantumPackage/qp2,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,424,Abinit,HPC,https://github.com/abinit/abinit,repo,脚本分类: github.com/abinit/abinit,repo,,,,,,none,学术/研究机构项目: academic (ABINIT),A
鲲鹏,425,CPMD,HPC,https://github.com/CPMD-code/CPMD,repo,脚本分类: github.com/CPMD-code/CPMD,repo,,,,,,none,学术/研究机构项目: academic (CPMD),A
鲲鹏,426,PSI,HPC,https://github.com/psi4/psi4,repo,脚本分类: github.com/psi4/psi4,repo,,,,,,none,学术/研究机构项目: academic (Psi4),A
鲲鹏,427,pwdft,HPC,https://github.com/ebylaska/PWDFT,repo,脚本分类: github.com/ebylaska/PWDFT,repo,,,,,,none,个人开发者项目,S
鲲鹏,428,ESPResSOmd,HPC,https://github.com/espressomd/espresso,repo,脚本分类: github.com/espressomd/espresso,repo,,,,,,none,学术/研究机构项目: academic (ESPResSo),A
鲲鹏,429,DL_POLY,HPC,https://github.com/ccp5UK/dl-poly,repo,脚本分类: github.com/ccp5UK/dl-poly,repo,,,,,,none,学术/研究机构项目: academic (DL_POLY),A
鲲鹏,430,miniGhost,HPC,https://github.com/Mantevo/miniGhost,repo,脚本分类: github.com/Mantevo/miniGhost,repo,,,,,,none,学术/研究机构项目: Sandia National Lab,A
鲲鹏,431,Hefei-NAMD,HPC,https://github.com/QijingZheng/Hefei-NAMD,repo,脚本分类: github.com/QijingZheng/Hefei-NAMD,repo,,,,,,none,个人开发者项目,S
鲲鹏,432,siesta,HPC,https://gitlab.com/siesta-project/siesta,repo,脚本分类: gitlab.com/siesta-project/siesta,repo,,,,,,none,GitLab托管项目,B
鲲鹏,433,ProteinMPNN,HPC,https://github.com/dauparas/ProteinMPNN,repo,脚本分类: github.com/dauparas/ProteinMPNN,repo,,,,,,none,个人开发者项目,S
鲲鹏,434,Moose Framework,HPC,https://github.com/idaholab/moose,repo,脚本分类: github.com/idaholab/moose,repo,,,,,,none,企业/公司项目: Idaho National Laboratory,S
鲲鹏,435,QMCPACK,HPC,https://github.com/QMCPACK/qmcpack,repo,脚本分类: github.com/QMCPACK/qmcpack,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,436,Geant4,HPC,https://github.com/Geant4/geant4,repo,脚本分类: github.com/Geant4/geant4,repo,,,,,,none,学术/研究机构项目: CERN/Geant4 collaboration,A
鲲鹏,437,Chroma,HPC,https://github.com/JeffersonLab/chroma,repo,脚本分类: github.com/JeffersonLab/chroma,repo,,,,,,none,学术/研究机构项目: Jefferson Lab,A
鲲鹏,438,MILC,HPC,https://github.com/milc-qcd/milc_qcd,repo,脚本分类: github.com/milc-qcd/milc_qcd,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,439,CPS,HPC,https://github.com/RBC-UKQCD/CPS_public,repo,脚本分类: github.com/RBC-UKQCD/CPS_public,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,440,MEEP,HPC,https://github.com/NanoComp/meep,repo,脚本分类: github.com/NanoComp/meep,repo,,,,,,none,学术/研究机构项目: academic (MIT),A
鲲鹏,441,Elmer,HPC,https://github.com/ElmerCSC/elmerfem,repo,脚本分类: github.com/ElmerCSC/elmerfem,repo,,,,,,none,学术/研究机构项目: CSC Finland (Elmer),A
鲲鹏,442,Code-Aster,HPC,https://github.com/ralic/Code_Aster,repo,脚本分类: github.com/ralic/Code_Aster,repo,,,,,,none,个人开发者项目,S
鲲鹏,443,Deal.II,HPC,https://github.com/dealii/dealii,repo,脚本分类: github.com/dealii/dealii,repo,,,,,,none,学术/研究机构项目: academic (deal.II),A
鲲鹏,444,FDS,HPC,https://github.com/firemodels/fds,repo,脚本分类: github.com/firemodels/fds,repo,,,,,,none,学术/研究机构项目: NIST (FDS),A
鲲鹏,445,SU2,HPC,https://github.com/su2code/SU2,repo,脚本分类: github.com/su2code/SU2,repo,,,,,,none,学术/研究机构项目: academic (SU2),A
鲲鹏,446,Code-Saturne,HPC,https://github.com/code-saturne/code_saturne,repo,脚本分类: github.com/code-saturne/code_saturne,repo,,,,,,none,学术/研究机构项目: EDF (Code_Saturne),A
鲲鹏,447,PALABOS,HPC,https://gitlab.com/unigespc/palabos,repo,脚本分类: gitlab.com/unigespc/palabos,repo,,,,,,none,GitLab托管项目,B
鲲鹏,448,CMAQ,HPC,https://github.com/USEPA/CMAQ,repo,脚本分类: github.com/USEPA/CMAQ,repo,,,,,,none,学术/研究机构项目: US EPA,A
鲲鹏,449,WPS,HPC,https://github.com/wrf-model/WPS,repo,脚本分类: github.com/wrf-model/WPS,repo,,,,,,none,学术/研究机构项目: NCAR/NOAA,A
鲲鹏,450,WAVEWATCH,HPC,https://github.com/NOAA-EMC/WW3,repo,脚本分类: github.com/NOAA-EMC/WW3,repo,,,,,,none,学术/研究机构项目: NOAA,A
鲲鹏,451,ROMS,HPC,https://github.com/myroms/roms,repo,脚本分类: github.com/myroms/roms,repo,,,,,,none,学术/研究机构项目: academic (ROMS),A
鲲鹏,452,HYCOM,HPC,https://github.com/HYCOM/HYCOM-src,repo,脚本分类: github.com/HYCOM/HYCOM-src,repo,,,,,,none,学术/研究机构项目: academic (HYCOM),A
鲲鹏,453,Augustus,HPC,https://github.com/Gaius-Augustus/Augustus,repo,脚本分类: github.com/Gaius-Augustus/Augustus,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,454,Chaste,HPC,https://github.com/Chaste/Chaste,repo,脚本分类: github.com/Chaste/Chaste,repo,,,,,,none,学术/研究机构项目: academic (Oxford),A
鲲鹏,455,CNVnator,HPC,https://github.com/abyzovlab/CNVnator,repo,脚本分类: github.com/abyzovlab/CNVnator,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,456,SeisSol,HPC,https://github.com/SeisSol/SeisSol,repo,脚本分类: github.com/SeisSol/SeisSol,repo,,,,,,none,学术/研究机构项目: academic (LMU Munich),A
鲲鹏,457,GEMMA,HPC,https://github.com/genetics-statistics/GEMMA,repo,脚本分类: github.com/genetics-statistics/GEMMA,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,458,kallisto,HPC,https://github.com/pachterlab/kallisto,repo,脚本分类: github.com/pachterlab/kallisto,repo,,,,,,none,学术/研究机构项目: academic (Caltech),A
鲲鹏,459,ROOT,HPC,https://github.com/root-project/root,repo,脚本分类: github.com/root-project/root,repo,,,,,,none,学术/研究机构项目: CERN,A
鲲鹏,460,MPB,HPC,https://github.com/NanoComp/mpb,repo,脚本分类: github.com/NanoComp/mpb,repo,,,,,,none,学术/研究机构项目: academic (MIT),A
鲲鹏,461,Foldseek,HPC,https://github.com/steineggerlab/foldseek,repo,脚本分类: github.com/steineggerlab/foldseek,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,462,phonopy,HPC,https://github.com/phonopy/phonopy,repo,脚本分类: github.com/phonopy/phonopy,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,463,megahit,HPC,https://github.com/voutcn/megahit,repo,脚本分类: github.com/voutcn/megahit,repo,,,,,,none,个人开发者项目,S
鲲鹏,464,bcftools,HPC,https://github.com/samtools/bcftools,repo,脚本分类: github.com/samtools/bcftools,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,465,openbabel,HPC,https://github.com/openbabel/openbabel,repo,脚本分类: github.com/openbabel/openbabel,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,466,Abyss,HPC,https://github.com/bcgsc/abyss,repo,脚本分类: github.com/bcgsc/abyss,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,467,FVCOM,HPC,https://github.com/FVCOM-GitHub/fvcom,repo,脚本分类: github.com/FVCOM-GitHub/fvcom,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,468,Velvet,HPC,https://github.com/dzerbino/velvet,repo,脚本分类: github.com/dzerbino/velvet,repo,,,,,,none,个人开发者项目,S
鲲鹏,469,Tophat2,HPC,https://github.com/infphilo/tophat,repo,脚本分类: github.com/infphilo/tophat,repo,,,,,,none,个人开发者项目,S
鲲鹏,470,NOVOPlasty,HPC,https://github.com/ndierckx/NOVOPlasty,repo,脚本分类: github.com/ndierckx/NOVOPlasty,repo,,,,,,none,个人开发者项目,S
鲲鹏,471,PyRosetta,HPC,https://github.com/RosettaCommons/rosetta,repo,脚本分类: github.com/RosettaCommons/rosetta,repo,,,,,,none,学术/研究机构项目: academic (Rosetta),A
鲲鹏,472,scanpy,HPC,https://github.com/scverse/scanpy,repo,脚本分类: github.com/scverse/scanpy,repo,,,,,,none,学术/研究机构项目: academic (scverse),A
鲲鹏,473,Seurat,HPC,https://github.com/satijalab/seurat,repo,脚本分类: github.com/satijalab/seurat,repo,,,,,,none,学术/研究机构项目: academic (Satija Lab),A
鲲鹏,474,diamond,HPC,https://github.com/bbuchfink/diamond,repo,脚本分类: github.com/bbuchfink/diamond,repo,,,,,,none,个人开发者项目,S
鲲鹏,475,prodigal,HPC,https://github.com/hyattpd/Prodigal,repo,脚本分类: github.com/hyattpd/Prodigal,repo,,,,,,none,个人开发者项目,S
鲲鹏,476,COPASI,HPC,https://github.com/copasi/copasi,repo,脚本分类: github.com/copasi/copasi,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,477,OpenMolcas,HPC,https://github.com/Molcas/OpenMolcas,repo,脚本分类: github.com/Molcas/OpenMolcas,repo,,,,,,none,学术/研究机构项目: academic (OpenMolcas),A
鲲鹏,478,Cactus,HPC,https://github.com/ComparativeGenomicsToolkit/cactus,repo,脚本分类: github.com/ComparativeGenomicsToolkit/cactus,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,479,Samtools,HPC,https://github.com/samtools/samtools,repo,脚本分类: github.com/samtools/samtools,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,480,wtdbg2,HPC,https://github.com/ruanjue/wtdbg2,repo,脚本分类: github.com/ruanjue/wtdbg2,repo,,,,,,none,个人开发者项目,S
鲲鹏,481,wannier tools,HPC,https://github.com/quanshengwu/wannier_tools,repo,脚本分类: github.com/quanshengwu/wannier_tools,repo,,,,,,none,个人开发者项目,S
鲲鹏,482,Bowtie2,HPC,https://github.com/BenLangmead/bowtie2,repo,脚本分类: github.com/BenLangmead/bowtie2,repo,,,,,,none,个人开发者项目,S
鲲鹏,483,MACS3,HPC,https://github.com/macs3-project/MACS,repo,脚本分类: github.com/macs3-project/MACS,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,484,HISAT2,HPC,https://github.com/DaehwanKimLab/hisat2,repo,脚本分类: github.com/DaehwanKimLab/hisat2,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,485,Canu,HPC,https://github.com/marbl/canu,repo,脚本分类: github.com/marbl/canu,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,486,interproscan,HPC,https://github.com/ebi-pf-team/interproscan,repo,脚本分类: github.com/ebi-pf-team/interproscan,repo,,,,,,none,学术/研究机构项目: EMBL-EBI,A
鲲鹏,487,RSEM,HPC,https://github.com/deweylab/RSEM,repo,脚本分类: github.com/deweylab/RSEM,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,488,jellyfish,HPC,https://github.com/gmarcais/Jellyfish,repo,脚本分类: github.com/gmarcais/Jellyfish,repo,,,,,,none,个人开发者项目,S
鲲鹏,489,STAR,HPC,https://github.com/alexdobin/STAR,repo,脚本分类: github.com/alexdobin/STAR,repo,,,,,,none,个人开发者项目,S
鲲鹏,490,fastp,HPC,https://github.com/OpenGene/fastp,repo,脚本分类: github.com/OpenGene/fastp,repo,,,,,,none,学术/生物信息学工具,A
鲲鹏,491,WGCNA,HPC,https://github.com/smorabit/hdWGCNA,repo,脚本分类: github.com/smorabit/hdWGCNA,repo,,,,,,none,个人开发者项目,S
鲲鹏,492,vaspkit,HPC,https://github.com/vaspkit/vaspkit.github.io,repo,脚本分类: github.com/vaspkit/vaspkit.github.io,repo,,,,,,none,学术计算化学工具,A
鲲鹏,493,Trinity,HPC,https://github.com/trinityrnaseq/trinityrnaseq,repo,脚本分类: github.com/trinityrnaseq/trinityrnaseq,repo,,,,,,none,学术/研究机构项目: academic (Broad/Hebrew Univ),A
鲲鹏,494,FASTA,HPC,https://github.com/xapple/fasta,repo,脚本分类: github.com/xapple/fasta,repo,,,,,,none,个人开发者项目,S
鲲鹏,495,FastTree,HPC,https://github.com/morgannprice/fasttree,repo,脚本分类: github.com/morgannprice/fasttree,repo,,,,,,none,个人开发者项目,S
鲲鹏,496,kraken2,HPC,https://github.com/DerrickWood/kraken2,repo,脚本分类: github.com/DerrickWood/kraken2,repo,,,,,,none,个人开发者项目,S
鲲鹏,497,Blat,HPC,https://github.com/icebert/pblat-cluster,repo,脚本分类: github.com/icebert/pblat-cluster,repo,,,,,,none,个人开发者项目,S
鲲鹏,498,AutoDOCK,HPC,https://github.com/ccsb-scripps/AutoDock-Vina,repo,脚本分类: github.com/ccsb-scripps/AutoDock-Vina,repo,,,,,,none,学术/研究机构项目: Scripps Research,A
鲲鹏,499,cd-hit,HPC,https://github.com/weizhongli/cdhit,repo,脚本分类: github.com/weizhongli/cdhit,repo,,,,,,none,个人开发者项目,S
鲲鹏,500,kobas,HPC,https://github.com/xmao/kobas,repo,脚本分类: github.com/xmao/kobas,repo,,,,,,none,个人开发者项目,S
鲲鹏,501,meryl,HPC,https://github.com/marbl/meryl,repo,脚本分类: github.com/marbl/meryl,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,502,pysam,HPC,https://github.com/pysam-developers/pysam,repo,脚本分类: github.com/pysam-developers/pysam,repo,,,,,,none,学术/研究机构项目: community,A
鲲鹏,503,phylophlan,HPC,https://github.com/biobakery/phylophlan,repo,脚本分类: github.com/biobakery/phylophlan,repo,,,,,,none,学术/研究机构项目: academic (Huttenhower Lab),A
鲲鹏,504,VEP,HPC,https://github.com/Ensembl/ensembl-vep,repo,脚本分类: github.com/Ensembl/ensembl-vep,repo,,,,,,none,学术/研究机构项目: EMBL-EBI (Ensembl),A
鲲鹏,505,prottest,HPC,https://github.com/ddarriba/prottest3,repo,脚本分类: github.com/ddarriba/prottest3,repo,,,,,,none,个人开发者项目,S
鲲鹏,506,phono3py,HPC,https://github.com/phonopy/phono3py,repo,脚本分类: github.com/phonopy/phono3py,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,507,Cufflinks,HPC,https://github.com/cole-trapnell-lab/cufflinks,repo,脚本分类: github.com/cole-trapnell-lab/cufflinks,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,508,bedtools,HPC,https://github.com/arq5x/bedtools2,repo,脚本分类: github.com/arq5x/bedtools2,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,509,kallisto+bustools_python,HPC,https://github.com/pachterlab/kb_python,repo,脚本分类: github.com/pachterlab/kb_python,repo,,,,,,none,学术/研究机构项目: academic (Caltech),A
鲲鹏,510,circos,HPC,https://github.com/vigsterkr/circos,repo,脚本分类: github.com/vigsterkr/circos,repo,,,,,,none,个人开发者项目,S
鲲鹏,511,SURVIVOR,HPC,https://github.com/fritzsedlazeck/SURVIVOR,repo,脚本分类: github.com/fritzsedlazeck/SURVIVOR,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,512,multiqc,HPC,https://github.com/ewels/MultiQC,repo,脚本分类: github.com/ewels/MultiQC,repo,,,,,,none,个人开发者项目,S
鲲鹏,513,RDKit,HPC,https://github.com/rdkit/rdkit,repo,脚本分类: github.com/rdkit/rdkit,repo,,,,,,none,学术/研究机构项目: community (RDKit),A
鲲鹏,514,BEAST,HPC,https://github.com/beast-dev/beast-mcmc,repo,脚本分类: github.com/beast-dev/beast-mcmc,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,515,kalign,HPC,https://github.com/TimoLassmann/kalign,repo,脚本分类: github.com/TimoLassmann/kalign,repo,,,,,,none,个人开发者项目,S
鲲鹏,516,psipred,HPC,https://github.com/psipred/psipred,repo,脚本分类: github.com/psipred/psipred,repo,,,,,,none,学术/研究机构项目: academic (UCL),A
鲲鹏,517,HH-suite,HPC,https://github.com/soedinglab/hh-suite,repo,脚本分类: github.com/soedinglab/hh-suite,repo,,,,,,none,学术/研究机构项目: academic (MPI),A
鲲鹏,518,NCL,HPC,https://github.com/NCAR/ncl,repo,脚本分类: github.com/NCAR/ncl,repo,,,,,,none,学术/研究机构项目: NCAR,A
鲲鹏,521,Want,基础库&加速库,https://github.com/QEF/want,repo,脚本分类: github.com/QEF/want,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,522,AMG,HPC,https://github.com/llnl/AMG,repo,脚本分类: github.com/llnl/AMG,repo,,,,,,none,学术/研究机构项目: LLNL,A
鲲鹏,523,gulp,基础库&加速库,https://github.com/gulpjs/gulp,repo,脚本分类: github.com/gulpjs/gulp,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,524,Towhee,基础库&加速库,https://github.com/towhee-io/towhee,repo,脚本分类: github.com/towhee-io/towhee,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,525,Multiwfn,基础库&加速库,https://github.com/foxtran/MultiWFN,repo,脚本分类: github.com/foxtran/MultiWFN,repo,,,,,,none,个人开发者项目,S
鲲鹏,526,Jax,HPC,https://github.com/jax-ml/jax,repo,脚本分类: github.com/jax-ml/jax,repo,,,,,,none,企业/公司项目: Google,S
鲲鹏,527,sundials,基础库&加速库,https://github.com/llnl/sundials,repo,脚本分类: github.com/llnl/sundials,repo,,,,,,none,学术/研究机构项目: LLNL,A
鲲鹏,528,NCEPLIBS,HPC,https://github.com/NOAA-EMC/NCEPLIBS,repo,脚本分类: github.com/NOAA-EMC/NCEPLIBS,repo,,,,,,none,学术/研究机构项目: NOAA,A
鲲鹏,529,GADGET-2,HPC,https://github.com/gadget-framework/gadget2,repo,脚本分类: github.com/gadget-framework/gadget2,repo,,,,,,none,学术/研究机构项目: academic (MPA),A
鲲鹏,530,paraFEM,HPC,https://github.com/parafem/parafem,repo,脚本分类: github.com/parafem/parafem,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,531,QDK,基础库&加速库,https://github.com/qnap-dev/QDK,repo,脚本分类: github.com/qnap-dev/QDK,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,532,NCO,HPC,https://github.com/nco/nco,repo,脚本分类: github.com/nco/nco,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,533,qgis,基础库&加速库,https://github.com/qgis/QGIS,repo,脚本分类: github.com/qgis/QGIS,repo,,,,,,OSGeo Foundation,GitHub org匹配: qgis → OSGeo Foundation,S
鲲鹏,534,eccodes,HPC,https://github.com/ecmwf/eccodes,repo,脚本分类: github.com/ecmwf/eccodes,repo,,,,,,none,学术/研究机构项目: ECMWF,A
鲲鹏,535,ecflow,HPC,https://github.com/ecmwf/ecflow,repo,脚本分类: github.com/ecmwf/ecflow,repo,,,,,,none,学术/研究机构项目: ECMWF,A
鲲鹏,536,Wannier90,基础库&加速库,https://github.com/wannier-developers/wannier90,repo,脚本分类: github.com/wannier-developers/wannier90,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,537,udunits,基础库&加速库,https://github.com/Unidata/UDUNITS-2,repo,脚本分类: github.com/Unidata/UDUNITS-2,repo,,,,,,none,学术/研究机构项目: UCAR/Unidata,A
鲲鹏,538,wgrib2,HPC,https://github.com/NOAA-EMC/NCEPLIBS-wgrib2,repo,脚本分类: github.com/NOAA-EMC/NCEPLIBS-wgrib2,repo,,,,,,none,学术/研究机构项目: NOAA,A
鲲鹏,539,grads,HPC,https://github.com/j-m-adams/GrADS,repo,脚本分类: github.com/j-m-adams/GrADS,repo,,,,,,none,个人开发者项目,S
鲲鹏,540,ncview,HPC,https://github.com/iem-projects/ncview,repo,脚本分类: github.com/iem-projects/ncview,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,541,apptainer,基础库&加速库,https://github.com/apptainer/apptainer,repo,脚本分类: github.com/apptainer/apptainer,repo,,,,,,Linux Foundation,GitHub org匹配: apptainer → Linux Foundation,S
鲲鹏,542,grib_api,HPC,https://github.com/weathersource/grib_api,repo,脚本分类: github.com/weathersource/grib_api,repo,,,,,,none,学术/研究机构项目: Weather Source,A
鲲鹏,543,GDAL,基础库&加速库,https://github.com/OSGeo/GDAL,repo,脚本分类: github.com/OSGeo/GDAL,repo,,,,,,OSGeo Foundation,GitHub org匹配: osgeo → OSGeo Foundation,S
鲲鹏,544,Proj,基础库&加速库,https://github.com/OSGeo/PROJ,repo,脚本分类: github.com/OSGeo/PROJ,repo,,,,,,OSGeo Foundation,GitHub org匹配: osgeo → OSGeo Foundation,S
鲲鹏,545,plumed,基础库&加速库,https://github.com/plumed/plumed2,repo,脚本分类: github.com/plumed/plumed2,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,546,SCALAPACK,基础库&加速库,https://github.com/Reference-ScaLAPACK/scalapack,repo,脚本分类: github.com/Reference-ScaLAPACK/scalapack,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,547,gsl,HPC,https://github.com/ampl/gsl,repo,脚本分类: github.com/ampl/gsl,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,548,FFTW,基础库&加速库,https://github.com/FFTW/fftw3,repo,脚本分类: github.com/FFTW/fftw3,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,549,picard,HPC,https://github.com/broadinstitute/picard,repo,脚本分类: github.com/broadinstitute/picard,repo,,,,,,none,学术/研究机构项目: Broad Institute,A
鲲鹏,550,Plink,HPC,https://github.com/chrchang/plink-ng,repo,脚本分类: github.com/chrchang/plink-ng,repo,,,,,,none,个人开发者项目,S
鲲鹏,551,sniffles,HPC,https://github.com/fritzsedlazeck/Sniffles,repo,脚本分类: github.com/fritzsedlazeck/Sniffles,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,552,ObsPy,基础库&加速库,https://github.com/obspy/obspy,repo,脚本分类: github.com/obspy/obspy,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,553,Metis,基础库&加速库,https://github.com/KarypisLab/METIS,repo,脚本分类: github.com/KarypisLab/METIS,repo,,,,,,none,学术/研究机构项目: academic,A
鲲鹏,554,Eigen,基础库&加速库,https://gitlab.com/libeigen/eigen,repo,脚本分类: gitlab.com/libeigen/eigen,repo,,,,,,none,GitLab托管项目,B
鲲鹏,555,irvsp,基础库&加速库,https://github.com/zjwang11/IRVSP,repo,脚本分类: github.com/zjwang11/IRVSP,repo,,,,,,none,个人开发者项目,S
鲲鹏,556,SPACK,基础库&加速库,https://github.com/spack/spack,repo,脚本分类: github.com/spack/spack,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,557,brpc,基础库&加速库,https://github.com/apache/brpc,repo,脚本分类: github.com/apache/brpc,repo,,,,,,Apache Software Foundation,GitHub org匹配: apache → Apache Software Foundation,S
鲲鹏,558,gperftools,基础库&加速库,https://github.com/gperftools/gperftools,repo,脚本分类: github.com/gperftools/gperftools,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,559,mpi4py,基础库&加速库,https://github.com/mpi4py/mpi4py,repo,脚本分类: github.com/mpi4py/mpi4py,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,560,SWMM,基础库&加速库,https://github.com/USEPA/Stormwater-Management-Model,repo,脚本分类: github.com/USEPA/Stormwater-Management-Model,repo,,,,,,none,学术/研究机构项目: US EPA,A
鲲鹏,561,PETSc,基础库&加速库,https://github.com/petsc/petsc,repo,脚本分类: github.com/petsc/petsc,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,562,mfem,HPC,https://github.com/mfem/mfem,repo,脚本分类: github.com/mfem/mfem,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,563,kokkos,基础库&加速库,https://github.com/kokkos/kokkos,repo,脚本分类: github.com/kokkos/kokkos,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,565,slurm,基础库&加速库,https://github.com/SchedMD/slurm,repo,脚本分类: github.com/SchedMD/slurm,repo,,,,,,none,社区/独立项目，无基金会归属,A
鲲鹏,566,sglang,HPC,https://github.com/sgl-project/sglang,repo,脚本分类: github.com/sgl-project/sglang,repo,,,,,,none,企业/公司项目: LMSYS/UC Berkeley,S
鲲鹏,41,openMPI,HPC,"https://www.open-mpi.org/, https://openucx.org/",repo,GitHub repo: github.com/open-mpi/ompi — Open MPI main development repository,repo,,,,,,none,非GitHub平台项目,B
鲲鹏,78,Lustre,分布式存储,https://git.whamcloud.com/,repo,GitHub mirror: github.com/lustre/lustre-release — Lustre parallel file system,repo,,,,,,none,非GitHub平台项目,B
鲲鹏,131,LVS,Web,在内核集成,repo,Linux内核子系统 net/netfilter/ipvs — Linux Virtual Server已合入内核主线,repo,,,,,,Linux Foundation,Linux Virtual Server，内核集成功能,S
鲲鹏,173,GMP,基础库&加速库,https://gmplib.org/repo/,repo,GNU Multiple Precision Arithmetic Library — 官方Mercurial仓库 gmplib.org/repo; GitHub mirror: github.com/gmp-mirror,repo,,,,,,none,非GitHub平台项目,B
鲲鹏,175,libmpc,基础库&加速库,http://www.multiprecision.org/,repo,GNU MPC — 复数高精度运算C库; 源码发布于 ftp.gnu.org/gnu/mpc/,repo,,,,,,none,非GitHub平台项目,B
鲲鹏,203,Memtester,基础库&加速库,https://pyropus.ca./software/memtester/,repo,用户态内存测试工具; GitHub mirror: github.com/jnavila/memtester,repo,,,,,,none,非GitHub平台项目,B
鲲鹏,218,LZO,基础库&加速库,http://www.oberhumer.com/opensource/lzo/,repo,LZO实时数据压缩库; GitHub mirror: github.com/nemequ/lzo,repo,,,,,,none,非GitHub平台项目,B
鲲鹏,251,VASP,HPC,https://www.vasp.at/,repo,Vienna Ab initio Simulation Package — 商业授权的Fortran计算化学软件; 单一代码库,repo,,,,,,none,非GitHub平台项目,B
鲲鹏,256,Amber tools,HPC,https://ambermd.org/index.php,repo,AmberTools — 分子动力学模拟工具集; GitHub: github.com/Amber-MD/AmberClassic (GPLv2),repo,,,,,,none,非GitHub平台项目,B
鲲鹏,262,OpenFOAM,HPC,https://openfoam.org/release/,repo,OpenFOAM CFD工具箱; GitHub: github.com/OpenFOAM/OpenFOAM-dev,repo,,,,,,none,非GitHub平台项目,B
