页签,序号,项目名称,分类,上游地址,entity_type,source,expanded_from_org,stars,forks,pushed_at,score,language,description,reason
,,sgl-test-files,,https://github.com/sgl-project/sgl-test-files,repo,org_expansion,sgl-project,1,3,2026-02-23T15:30:37Z,3.5019,,The test files for SGLang.,org_expansion: sgl-project (score=3.5019)
,,rbg-api,,https://github.com/sgl-project/rbg-api,repo,org_expansion,sgl-project,0,1,2026-03-26T01:29:36Z,3.0155,Go,,org_expansion: sgl-project (score=3.0155)
,,ome-crd,,https://github.com/sgl-project/ome-crd,repo,org_expansion,sgl-project,0,0,2026-01-15T08:23:19Z,1.8399,,,org_expansion: sgl-project (score=1.8399)
,,tutorials,,https://github.com/pytorch/tutorials,repo,org_expansion,pytorch,9107,4374,2026-04-10T17:23:21Z,14.5267,Python,PyTorch tutorials.,org_expansion: pytorch (score=14.5267)
,,examples,,https://github.com/pytorch/examples,repo,org_expansion,pytorch,23838,9819,2025-09-01T17:21:47Z,13.6158,Python,"A set of examples around pytorch in Vision, Text, Reinforcement Learning, etc.",org_expansion: pytorch (score=13.6158)
,,executorch,,https://github.com/pytorch/executorch,repo,org_expansion,pytorch,4502,932,2026-04-13T09:26:23Z,13.2769,Python,"On-device AI across mobile, embedded and edge for PyTorch",org_expansion: pytorch (score=13.2769)
,,ignite,,https://github.com/pytorch/ignite,repo,org_expansion,pytorch,4753,695,2026-04-12T14:07:38Z,13.1967,Python,High-level library to help with training and evaluating neural networks in PyTorch flexibly and transparently.,org_expansion: pytorch (score=13.1967)
,,audio,,https://github.com/pytorch/audio,repo,org_expansion,pytorch,2863,769,2026-04-12T11:45:10Z,12.8004,Python,"Data manipulation and transformation for audio signal processing, powered by PyTorch",org_expansion: pytorch (score=12.8004)
,,rl,,https://github.com/pytorch/rl,repo,org_expansion,pytorch,3391,449,2026-04-13T08:07:48Z,12.7141,Python,"A modular, primitive-first, python-first PyTorch library for Reinforcement Learning.",org_expansion: pytorch (score=12.7141)
,,ao,,https://github.com/pytorch/ao,repo,org_expansion,pytorch,2771,481,2026-04-12T20:43:55Z,12.5686,Python,PyTorch native quantization and sparsity for training and inference,org_expansion: pytorch (score=12.5686)
,,TensorRT,,https://github.com/pytorch/TensorRT,repo,org_expansion,pytorch,2964,391,2026-04-13T04:21:00Z,12.5373,Python,PyTorch/TorchScript/FX compiler for NVIDIA GPUs using TensorRT,org_expansion: pytorch (score=12.5373)
,,FBGEMM,,https://github.com/pytorch/FBGEMM,repo,org_expansion,pytorch,1552,731,2026-04-12T22:35:32Z,12.2469,C++,FB (Facebook) + GEMM (General Matrix-Matrix Multiplication) - https://code.fb.com/ml-applications/fbgemm/,org_expansion: pytorch (score=12.2469)
,,benchmark,,https://github.com/pytorch/benchmark,repo,org_expansion,pytorch,1026,332,2026-04-12T01:22:41Z,11.529,Python,TorchBench is a collection of open source benchmarks used to evaluate PyTorch performance.,org_expansion: pytorch (score=11.529)
,,gloo,,https://github.com/pytorch/gloo,repo,org_expansion,pytorch,1418,352,2026-03-20T02:49:43Z,11.4773,C++,Collective communications library with various primitives for multi-machine training.,org_expansion: pytorch (score=11.4773)
,,kineto,,https://github.com/pytorch/kineto,repo,org_expansion,pytorch,941,246,2026-04-10T21:19:33Z,11.3076,HTML,A CPU+GPU Profiling library that provides access to timeline traces and hardware performance counters. ,org_expansion: pytorch (score=11.3076)
,,cpuinfo,,https://github.com/pytorch/cpuinfo,repo,org_expansion,pytorch,1166,396,2026-03-12T01:02:42Z,11.2443,C,"CPU INFOrmation library (x86/x86-64/ARM/ARM64, Linux/Windows/Android/macOS/iOS)",org_expansion: pytorch (score=11.2443)
,,xla,,https://github.com/pytorch/xla,repo,org_expansion,pytorch,2763,568,2025-12-18T18:36:49Z,11.2218,C++,Enabling PyTorch on XLA Devices (e.g. Google TPU),org_expansion: pytorch (score=11.2218)
,,helion,,https://github.com/pytorch/helion,repo,org_expansion,pytorch,835,139,2026-04-13T06:44:16Z,10.9905,Python,"A Python-embedded DSL that makes it easy to write fast, scalable ML kernels with minimal boilerplate.",org_expansion: pytorch (score=10.9905)
,,extension-cpp,,https://github.com/pytorch/extension-cpp,repo,org_expansion,pytorch,1185,248,2026-01-13T16:13:29Z,10.3741,Python,C++ extensions in PyTorch,org_expansion: pytorch (score=10.3741)
,,WMRouter,,https://github.com/meituan/WMRouter,repo,org_expansion,meituan,2366,341,2026-04-02T08:13:28Z,12.1046,Java,WMRouter是一款Android路由框架，基于组件化的设计思路，有功能灵活、使用简单的特点。,org_expansion: meituan (score=12.1046)
,,YOLOv6,,https://github.com/meituan/YOLOv6,repo,org_expansion,meituan,5880,1062,2024-08-07T18:20:33Z,10.665,Jupyter Notebook,YOLOv6: a single-stage object detection framework dedicated to industrial applications.,org_expansion: meituan (score=10.665)
,,EvoCUA,,https://github.com/meituan/EvoCUA,repo,org_expansion,meituan,308,20,2026-03-31T05:16:39Z,9.0931,Python,EvoCUA: Evolving Computer Use Agent,org_expansion: meituan (score=9.0931)
,,Meituan-INFORMS-TSL-Research-Challenge,,https://github.com/meituan/Meituan-INFORMS-TSL-Research-Challenge,repo,org_expansion,meituan,144,67,2025-12-03T07:03:17Z,7.6042,,,org_expansion: meituan (score=7.6042)
,,RoboAspectJ,,https://github.com/meituan/RoboAspectJ,repo,org_expansion,meituan,225,21,2016-12-06T08:42:46Z,6.0506,Groovy,A gradle plugin that enables AOP in android.,org_expansion: meituan (score=6.0506)
,,LIBERO-X,,https://github.com/meituan/LIBERO-X,repo,org_expansion,meituan,19,0,2026-03-04T13:14:28Z,5.0177,Python,LIBERO-X Robustness Litmus for Vision-Language-Action Models,org_expansion: meituan (score=5.0177)
,,ptubes,,https://github.com/meituan/ptubes,repo,org_expansion,meituan,59,11,2022-07-13T13:19:59Z,4.637,Java,"Ptubes is a database disaster recovery product based on the PITR (Point In Time Recovery) method, which can be used to restore the entire database to a specific point in time to help users improve the",org_expansion: meituan (score=4.637)
,,MemOCR,,https://github.com/meituan/MemOCR,repo,org_expansion,meituan,9,0,2026-03-09T12:06:12Z,4.4836,Python,MemOCR: an OCR-driven visual memory agent.,org_expansion: meituan (score=4.4836)
,,Firefly,,https://github.com/meituan/Firefly,repo,org_expansion,meituan,50,9,2018-06-03T16:48:05Z,4.4151,Java,Lightweight thrift client code generator and runtime library for Android and Java. ,org_expansion: meituan (score=4.4151)
,,vitabench,,https://github.com/meituan/vitabench,repo,org_expansion,meituan,21,0,2025-10-17T06:36:54Z,3.8008,Python,VitaBench: Benchmarking LLM Agents with Versatile Interactive Tasks in Real-world Applications,org_expansion: meituan (score=3.8008)
,,DiningBench,,https://github.com/meituan/DiningBench,repo,org_expansion,meituan,0,0,2026-04-10T04:57:01Z,2.9504,Python,"[ACL 2026 Main] The offical implementation of paper ""DiningBench: A Hierarchical Multi-view Benchmark for Perception and Reasoning in the Dietary Domain""",org_expansion: meituan (score=2.9504)
,,POT,,https://github.com/meituan/POT,repo,org_expansion,meituan,0,1,2022-06-22T12:27:25Z,0.3024,Python,,org_expansion: meituan (score=0.3024)
,,DTS,,https://github.com/meituan/DTS,repo,org_expansion,meituan,0,0,2022-03-30T07:30:14Z,0.0008,,,org_expansion: meituan (score=0.0008)
,,AWorld,,https://github.com/inclusionAI/AWorld,repo,org_expansion,inclusionAI,1176,121,2026-04-13T09:22:52Z,11.2279,Python,"Search, understand, reproduce, and improve an idea with ease",org_expansion: inclusionAI (score=11.2279)
,,UI-Venus,,https://github.com/inclusionAI/UI-Venus,repo,org_expansion,inclusionAI,1061,87,2026-04-08T05:47:24Z,10.9145,Python,UI-Venus is a native UI agent designed to perform precise GUI element grounding and effective navigation using only screenshots as input.,org_expansion: inclusionAI (score=10.9145)
,,Ming,,https://github.com/inclusionAI/Ming,repo,org_expansion,inclusionAI,648,57,2026-03-17T11:55:16Z,9.9844,Jupyter Notebook,Ming - facilitating advanced multimodal understanding and generation capabilities built upon the Ling LLM.,org_expansion: inclusionAI (score=9.9844)
,,cuLA,,https://github.com/inclusionAI/cuLA,repo,org_expansion,inclusionAI,435,43,2026-04-13T03:46:38Z,9.9224,Python,"CUDA kernels for linear attention variants, written in CuTe DSL and CUTLASS C++.",org_expansion: inclusionAI (score=9.9224)
,,AEnvironment,,https://github.com/inclusionAI/AEnvironment,repo,org_expansion,inclusionAI,290,36,2026-04-10T06:13:31Z,9.4464,Python,Standardized environment infrastructure for Agentic AI development.,org_expansion: inclusionAI (score=9.4464)
,,TwinFlow,,https://github.com/inclusionAI/TwinFlow,repo,org_expansion,inclusionAI,506,26,2026-02-24T02:19:59Z,9.1392,Python,[ICLR 2026] Taming large-scale few-step training with self-adversarial flows! 👏🏻,org_expansion: inclusionAI (score=9.1392)
,,dInfer,,https://github.com/inclusionAI/dInfer,repo,org_expansion,inclusionAI,452,43,2026-02-11T03:10:42Z,9.0933,Python,dInfer: An Efficient Inference Framework for Diffusion Language Models,org_expansion: inclusionAI (score=9.0933)
,,LLaDA2.X,,https://github.com/inclusionAI/LLaDA2.X,repo,org_expansion,inclusionAI,394,22,2026-02-12T16:33:03Z,8.7165,,"LLaDA2.0 is the diffusion language model series developed by InclusionAI team, Ant Group.",org_expansion: inclusionAI (score=8.7165)
,,asystem-awex,,https://github.com/inclusionAI/asystem-awex,repo,org_expansion,inclusionAI,145,16,2026-04-10T13:40:25Z,8.526,Python,"A high-performance RL training-inference weight synchronization framework, designed to enable second-level parameter updates from training to inference in RL workflows",org_expansion: inclusionAI (score=8.526)
,,ASearcher,,https://github.com/inclusionAI/ASearcher,repo,org_expansion,inclusionAI,577,38,2025-11-26T06:28:16Z,8.5086,Python,An Open-Source Large-Scale Reinforcement Learning Project for Search Agents,org_expansion: inclusionAI (score=8.5086)
,,dFactory,,https://github.com/inclusionAI/dFactory,repo,org_expansion,inclusionAI,242,15,2026-03-02T06:00:00Z,8.351,Python,Easy and Efficient dLLM Fine-Tuning,org_expansion: inclusionAI (score=8.351)
,,Ming-omni-tts,,https://github.com/inclusionAI/Ming-omni-tts,repo,org_expansion,inclusionAI,220,16,2026-02-26T12:06:53Z,8.2556,Python,"Ming-omni-tts: Simple and Efficient Unified Generation of Speech, Music, and Sound with Precise Control",org_expansion: inclusionAI (score=8.2556)
,,Ming-UniAudio,,https://github.com/inclusionAI/Ming-UniAudio,repo,org_expansion,inclusionAI,441,29,2025-11-27T02:51:18Z,8.1694,Python,"Ming-UniAudio: Speech LLM for Joint Understanding, Generation and Editing with Unified Representation",org_expansion: inclusionAI (score=8.1694)
,,AWorld-RL,,https://github.com/inclusionAI/AWorld-RL,repo,org_expansion,inclusionAI,99,10,2026-04-07T06:22:01Z,7.943,Python,Agentic Learning Powered by AWorld,org_expansion: inclusionAI (score=7.943)
,,PromptCoT,,https://github.com/inclusionAI/PromptCoT,repo,org_expansion,inclusionAI,134,14,2026-01-31T06:55:27Z,7.4477,Python,"A unified suite for generating elite reasoning problems and training high-performance LLMs, including pioneering attention-free architectures",org_expansion: inclusionAI (score=7.4477)
,,humming,,https://github.com/inclusionAI/humming,repo,org_expansion,inclusionAI,64,4,2026-04-12T02:29:21Z,7.3082,Python,,org_expansion: inclusionAI (score=7.3082)
,,Ling-V2,,https://github.com/inclusionAI/Ling-V2,repo,org_expansion,inclusionAI,264,18,2025-10-04T06:15:38Z,7.1635,Python,Ling-V2 is a MoE LLM provided and open-sourced by InclusionAI.,org_expansion: inclusionAI (score=7.1635)
,,MingTok-Audio,,https://github.com/inclusionAI/MingTok-Audio,repo,org_expansion,inclusionAI,85,8,2026-02-24T04:10:19Z,7.121,Python,,org_expansion: inclusionAI (score=7.121)
,,AudioMCQ,,https://github.com/inclusionAI/AudioMCQ,repo,org_expansion,inclusionAI,48,4,2026-04-13T07:13:16Z,7.0794,Python,[ICLR 2026] AudioMCQ: A 571k audio multiple-choice question dataset for post-training Large Audio Language Models with dual CoT annotations and audio-contribution filtering. 🏆 1st place in DCASE 2025 ,org_expansion: inclusionAI (score=7.0794)
,,DeepSeek-V3,,https://github.com/deepseek-ai/DeepSeek-V3,repo,org_expansion,deepseek-ai,102593,16642,2025-08-28T03:24:37Z,15.0888,Python,,org_expansion: deepseek-ai (score=15.0888)
,,awesome-deepseek-integration,,https://github.com/deepseek-ai/awesome-deepseek-integration,repo,org_expansion,deepseek-ai,36248,4015,2026-02-23T16:27:47Z,15.0202,,Integrate the DeepSeek API into popular software,org_expansion: deepseek-ai (score=15.0202)
,,DeepSeek-R1,,https://github.com/deepseek-ai/DeepSeek-R1,repo,org_expansion,deepseek-ai,91967,11736,2025-06-27T08:35:54Z,14.5958,,,org_expansion: deepseek-ai (score=14.5958)
,,FlashMLA,,https://github.com/deepseek-ai/FlashMLA,repo,org_expansion,deepseek-ai,12556,1005,2026-04-07T03:02:45Z,14.102,C++,FlashMLA: Efficient Multi-head Latent Attention Kernels,org_expansion: deepseek-ai (score=14.102)
,,DeepSeek-OCR,,https://github.com/deepseek-ai/DeepSeek-OCR,repo,org_expansion,deepseek-ai,22813,2099,2026-01-27T03:45:14Z,14.0054,Python,Contexts Optical Compression,org_expansion: deepseek-ai (score=14.0054)
,,DeepEP,,https://github.com/deepseek-ai/DeepEP,repo,org_expansion,deepseek-ai,9116,1148,2026-04-09T09:21:26Z,13.9141,Cuda,DeepEP: an efficient expert-parallel communication library,org_expansion: deepseek-ai (score=13.9141)
,,DeepSeek-Coder,,https://github.com/deepseek-ai/DeepSeek-Coder,repo,org_expansion,deepseek-ai,23022,2753,2025-11-11T06:44:56Z,13.4465,Python,DeepSeek Coder: Let the Code Write Itself,org_expansion: deepseek-ai (score=13.4465)
,,DeepGEMM,,https://github.com/deepseek-ai/DeepGEMM,repo,org_expansion,deepseek-ai,6324,858,2026-03-22T08:41:28Z,13.191,Cuda,DeepGEMM: clean and efficient FP8 GEMM kernels with fine-grained scaling,org_expansion: deepseek-ai (score=13.191)
,,Janus,,https://github.com/deepseek-ai/Janus,repo,org_expansion,deepseek-ai,17692,2229,2025-02-01T07:58:29Z,12.1101,Python,Janus-Series: Unified Multimodal Understanding and Generation Models,org_expansion: deepseek-ai (score=12.1101)
,,DeepSeek-Coder-V2,,https://github.com/deepseek-ai/DeepSeek-Coder-V2,repo,org_expansion,deepseek-ai,6604,1064,2025-11-11T06:44:45Z,11.9493,,DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code Intelligence,org_expansion: deepseek-ai (score=11.9493)
,,Engram,,https://github.com/deepseek-ai/Engram,repo,org_expansion,deepseek-ai,4271,312,2026-01-14T01:13:02Z,11.5865,Python,Conditional Memory via Scalable Lookup: A New Axis of Sparsity for Large Language Models,org_expansion: deepseek-ai (score=11.5865)
,,DualPipe,,https://github.com/deepseek-ai/DualPipe,repo,org_expansion,deepseek-ai,2942,321,2026-01-14T06:34:59Z,11.2752,Python,A bidirectional pipeline parallelism algorithm for computation-communication overlap in DeepSeek V3/R1 training.,org_expansion: deepseek-ai (score=11.2752)
,,DeepSeek-OCR-2,,https://github.com/deepseek-ai/DeepSeek-OCR-2,repo,org_expansion,deepseek-ai,2694,225,2026-02-03T00:34:18Z,11.26,Python,Visual Causal Flow,org_expansion: deepseek-ai (score=11.26)
,,DeepSeek-VL2,,https://github.com/deepseek-ai/DeepSeek-VL2,repo,org_expansion,deepseek-ai,5260,1815,2025-02-26T05:03:42Z,11.0071,Python,DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced Multimodal Understanding,org_expansion: deepseek-ai (score=11.0071)
,,open-infra-index,,https://github.com/deepseek-ai/open-infra-index,repo,org_expansion,deepseek-ai,7971,286,2025-05-15T02:00:43Z,10.7327,,Production-tested AI infrastructure tools for efficient AGI development and community-driven innovation,org_expansion: deepseek-ai (score=10.7327)
,,smallpond,,https://github.com/deepseek-ai/smallpond,repo,org_expansion,deepseek-ai,4947,442,2025-03-05T18:23:54Z,10.355,Python,A lightweight data processing framework built on DuckDB and 3FS.,org_expansion: deepseek-ai (score=10.355)
,,DeepSeek-V2,,https://github.com/deepseek-ai/DeepSeek-V2,repo,org_expansion,deepseek-ai,5006,534,2024-09-25T10:23:55Z,10.2582,,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts Language Model",org_expansion: deepseek-ai (score=10.2582)
,,DeepSeek-VL,,https://github.com/deepseek-ai/DeepSeek-VL,repo,org_expansion,deepseek-ai,4088,585,2024-04-24T05:01:06Z,10.0464,Python,DeepSeek-VL: Towards Real-World Vision-Language Understanding,org_expansion: deepseek-ai (score=10.0464)
,,qwen-code,,https://github.com/QwenLM/qwen-code,repo,org_expansion,QwenLM,22947,2131,2026-04-13T09:27:37Z,15.0503,TypeScript,An open-source AI agent that lives in your terminal.,org_expansion: QwenLM (score=15.0503)
,,Qwen,,https://github.com/QwenLM/Qwen,repo,org_expansion,QwenLM,20977,1786,2026-03-05T13:55:17Z,14.3247,Python,The official repo of Qwen (通义千问) chat & pretrained large language model proposed by Alibaba Cloud.,org_expansion: QwenLM (score=14.3247)
,,Qwen3-Coder,,https://github.com/QwenLM/Qwen3-Coder,repo,org_expansion,QwenLM,16356,1177,2026-03-24T08:22:10Z,14.1831,Python,"Qwen3-Coder is the code version of Qwen3, the large language model series developed by Qwen team.",org_expansion: QwenLM (score=14.1831)
,,Qwen-Agent,,https://github.com/QwenLM/Qwen-Agent,repo,org_expansion,QwenLM,15974,1556,2026-03-04T08:15:07Z,14.0014,Python,"Agent framework and applications built upon Qwen>=3.0, featuring Function Calling, MCP, Code Interpreter, RAG, Chrome extension, etc.",org_expansion: QwenLM (score=14.0014)
,,Qwen3,,https://github.com/QwenLM/Qwen3,repo,org_expansion,QwenLM,27094,1972,2026-01-09T03:05:47Z,13.9405,Python,"Qwen3 is the large language model series developed by Qwen team, Alibaba Cloud.",org_expansion: QwenLM (score=13.9405)
,,Qwen3-VL,,https://github.com/QwenLM/Qwen3-VL,repo,org_expansion,QwenLM,18945,1730,2026-01-30T04:47:30Z,13.7932,Jupyter Notebook,"Qwen3-VL is the multimodal large language model series developed by Qwen team, Alibaba Cloud.",org_expansion: QwenLM (score=13.7932)
,,Qwen3-TTS,,https://github.com/QwenLM/Qwen3-TTS,repo,org_expansion,QwenLM,10616,1379,2026-03-17T06:38:41Z,13.774,Python,"Qwen3-TTS is an open-source series of TTS models developed by the Qwen team at Alibaba Cloud, supporting stable, expressive, and streaming speech generation, free-form voice design, and vivid voice cl",org_expansion: QwenLM (score=13.774)
,,Qwen-Image,,https://github.com/QwenLM/Qwen-Image,repo,org_expansion,QwenLM,7772,479,2026-02-10T07:37:37Z,12.5883,Python,Qwen-Image is a powerful image generation foundation model capable of complex text rendering and precise image editing.,org_expansion: QwenLM (score=12.5883)
,,Qwen3.5,,https://github.com/QwenLM/Qwen3.5,repo,org_expansion,QwenLM,2566,146,2026-03-02T12:48:07Z,11.3751,,"Qwen3.5 is the large language model series developed by Qwen team, Alibaba Cloud.",org_expansion: QwenLM (score=11.3751)
,,Qwen3-Omni,,https://github.com/QwenLM/Qwen3-Omni,repo,org_expansion,QwenLM,3666,253,2026-01-08T07:04:48Z,11.3032,Jupyter Notebook,"Qwen3-omni is a natively end-to-end, omni-modal LLM developed by the Qwen team at Alibaba Cloud, capable of understanding text, audio, images, and video, as well as generating speech in real time.",org_expansion: QwenLM (score=11.3032)
,,Qwen3-ASR,,https://github.com/QwenLM/Qwen3-ASR,repo,org_expansion,QwenLM,2381,233,2026-01-30T03:24:24Z,11.1229,Python,"Qwen3-ASR is an open-source series of ASR models developed by the Qwen team at Alibaba Cloud, supporting stable multilingual speech/music/song recognition, language detection and timestamp prediction.",org_expansion: QwenLM (score=11.1229)
,,Qwen3-VL-Embedding,,https://github.com/QwenLM/Qwen3-VL-Embedding,repo,org_expansion,QwenLM,1179,91,2026-04-08T05:01:00Z,11.0254,Python,,org_expansion: QwenLM (score=11.0254)
,,Qwen-VL,,https://github.com/QwenLM/Qwen-VL,repo,org_expansion,QwenLM,6613,489,2024-08-07T02:37:06Z,10.4301,Python,The official repo of Qwen-VL (通义千问-VL) chat & pretrained large vision language model proposed by Alibaba Cloud.,org_expansion: QwenLM (score=10.4301)
,,Qwen-Image-Layered,,https://github.com/QwenLM/Qwen-Image-Layered,repo,org_expansion,QwenLM,1768,138,2025-12-31T11:40:35Z,10.3407,Python,Qwen-Image-Layered: Layered Decomposition for Inherent Editablity,org_expansion: QwenLM (score=10.3407)
,,Qwen2.5-Omni,,https://github.com/QwenLM/Qwen2.5-Omni,repo,org_expansion,QwenLM,3974,323,2025-06-12T11:03:07Z,10.2634,Jupyter Notebook,"Qwen2.5-Omni is an end-to-end multimodal model by Qwen team at Alibaba Cloud, capable of understanding text, audio, vision, video, and performing real-time speech generation.",org_expansion: QwenLM (score=10.2634)
,,Qwen3-ASR-Toolkit,,https://github.com/QwenLM/Qwen3-ASR-Toolkit,repo,org_expansion,QwenLM,929,88,2026-02-05T05:35:03Z,9.954,Python,"Official Python toolkit for the Qwen3-ASR API. Parallel high‑throughput calls, robust long‑audio transcription, multi‑sample‑rate support.",org_expansion: QwenLM (score=9.954)
,,Qwen3-Embedding,,https://github.com/QwenLM/Qwen3-Embedding,repo,org_expansion,QwenLM,1891,119,2025-09-30T06:10:27Z,9.6484,Python,,org_expansion: QwenLM (score=9.6484)
,,Qwen2-Audio,,https://github.com/QwenLM/Qwen2-Audio,repo,org_expansion,QwenLM,2059,164,2025-04-21T08:50:49Z,9.258,Python,The official repo of Qwen2-Audio chat & pretrained large audio language model proposed by Alibaba Cloud.,org_expansion: QwenLM (score=9.258)
,,Qwen-Audio,,https://github.com/QwenLM/Qwen-Audio,repo,org_expansion,QwenLM,1888,145,2024-07-05T09:17:49Z,8.7992,Python,The official repo of Qwen-Audio (通义千问-Audio) chat & pretrained large audio language model proposed by Alibaba Cloud.,org_expansion: QwenLM (score=8.7992)
,,Qwen2.5-Math,,https://github.com/QwenLM/Qwen2.5-Math,repo,org_expansion,QwenLM,1076,158,2025-01-11T17:30:43Z,8.504,Python,A series of math-specific large language models of our Qwen2 series.,org_expansion: QwenLM (score=8.504)
,,AgentBench,,https://github.com/THUDM/AgentBench,repo,org_expansion,THUDM,3319,245,2026-02-08T17:01:05Z,11.5473,Python,A Comprehensive Benchmark to Evaluate LLMs as Agents (ICLR'24),org_expansion: THUDM (score=11.5473)
,,GLM,,https://github.com/THUDM/GLM,repo,org_expansion,THUDM,3479,349,2023-11-03T08:26:49Z,9.6484,Python,GLM (General Language Model),org_expansion: THUDM (score=9.6484)
,,LongWriter,,https://github.com/THUDM/LongWriter,repo,org_expansion,THUDM,1852,184,2025-06-24T06:41:41Z,9.392,Python,"[ICLR 2025] LongWriter: Unleashing 10,000+ Word Generation from Long Context LLMs",org_expansion: THUDM (score=9.392)
,,CogDL,,https://github.com/THUDM/CogDL,repo,org_expansion,THUDM,1819,309,2024-02-01T21:24:47Z,9.0465,Python,CogDL: A Comprehensive Library for Graph Deep Learning (WWW 2023),org_expansion: THUDM (score=9.0465)
,,P-tuning-v2,,https://github.com/THUDM/P-tuning-v2,repo,org_expansion,THUDM,2075,208,2023-11-16T04:38:09Z,8.9773,Python,An optimized deep prompt tuning strategy comparable to fine-tuning across scales and tasks,org_expansion: THUDM (score=8.9773)
,,WebGLM,,https://github.com/THUDM/WebGLM,repo,org_expansion,THUDM,1604,135,2025-03-25T03:31:42Z,8.8998,Python,WebGLM: An Efficient Web-enhanced Question Answering System (KDD 2023),org_expansion: THUDM (score=8.8998)
,,LongBench,,https://github.com/THUDM/LongBench,repo,org_expansion,THUDM,1148,122,2025-01-15T02:04:04Z,8.4527,Python,LongBench v2 and LongBench (ACL 25'&24'),org_expansion: THUDM (score=8.4527)
,,AgentTuning,,https://github.com/THUDM/AgentTuning,repo,org_expansion,THUDM,1483,106,2023-10-31T15:34:43Z,8.3932,Python,AgentTuning: Enabling Generalized Agent Abilities for LLMs,org_expansion: THUDM (score=8.3932)
,,SwissArmyTransformer,,https://github.com/THUDM/SwissArmyTransformer,repo,org_expansion,THUDM,1116,99,2024-12-26T13:23:58Z,8.314,Python,SwissArmyTransformer is a flexible and powerful library to develop your own Transformer variants.,org_expansion: THUDM (score=8.314)
,,AgentRL,,https://github.com/THUDM/AgentRL,repo,org_expansion,THUDM,269,20,2026-01-17T07:55:04Z,8.0454,Python,"Scaling Agentic Reinforcement Learning with a Multi-Turn, Multi-Task Framework",org_expansion: THUDM (score=8.0454)
,,P-tuning,,https://github.com/THUDM/P-tuning,repo,org_expansion,THUDM,938,114,2022-10-06T12:36:12Z,8.0084,Python,"A novel method to tune language models. Codes and datasets for paper ``GPT understands, too''.",org_expansion: THUDM (score=8.0084)
,,AutoWebGLM,,https://github.com/THUDM/AutoWebGLM,repo,org_expansion,THUDM,933,84,2024-09-27T10:08:29Z,8.0023,Python,An LLM-based Web Navigating Agent (KDD'24),org_expansion: THUDM (score=8.0023)
,,AlignBench,,https://github.com/THUDM/AlignBench,repo,org_expansion,THUDM,425,29,2025-10-25T04:14:14Z,7.9026,Python,大模型多维度中文对齐评测基准 (ACL 2024),org_expansion: THUDM (score=7.9026)
,,ReST-MCTS,,https://github.com/THUDM/ReST-MCTS,repo,org_expansion,THUDM,701,49,2025-01-20T06:01:03Z,7.6407,Python,ReST-MCTS*: LLM Self-Training via Process Reward Guided Tree Search (NeurIPS 2024),org_expansion: THUDM (score=7.6407)
,,GATNE,,https://github.com/THUDM/GATNE,repo,org_expansion,THUDM,536,144,2022-01-11T12:55:18Z,7.6219,Python,"Source code and dataset for KDD 2019 paper ""Representation Learning for Attributed Multiplex Heterogeneous Network""",org_expansion: THUDM (score=7.6219)
,,WebRL,,https://github.com/THUDM/WebRL,repo,org_expansion,THUDM,515,37,2025-06-06T03:19:56Z,7.5381,Python,Building Open LLM Web Agents with Self-Evolving Online Curriculum RL,org_expansion: THUDM (score=7.5381)
,,GraphMAE,,https://github.com/THUDM/GraphMAE,repo,org_expansion,THUDM,584,80,2023-04-12T11:15:23Z,7.4496,Python,GraphMAE: Self-Supervised Masked Graph Autoencoders in KDD'22,org_expansion: THUDM (score=7.4496)
,,DeepDive,,https://github.com/THUDM/DeepDive,repo,org_expansion,THUDM,294,29,2025-10-02T09:24:51Z,7.4435,Python,DeepDive: Advancing Deep Search Agents with Knowledge Graphs and Multi-Turn RL,org_expansion: THUDM (score=7.4435)
,,INFTY,,https://github.com/THUDM/INFTY,repo,org_expansion,THUDM,566,9,2025-09-13T03:54:19Z,7.4311,Python,INFTY Engine: An Optimization Toolkit to Support Continual AI,org_expansion: THUDM (score=7.4311)
,,spring-cloud-gateway,,https://github.com/spring-cloud/spring-cloud-gateway,repo,org_expansion,spring-cloud,4854,3445,2026-04-10T15:26:32Z,13.8765,Java,An API Gateway built on Spring Framework and Spring Boot providing routing and more.,org_expansion: spring-cloud (score=13.8765)
,,spring-cloud-netflix,,https://github.com/spring-cloud/spring-cloud-netflix,repo,org_expansion,spring-cloud,4961,2451,2026-04-09T17:27:46Z,13.7312,Java,Integration with Netflix OSS components,org_expansion: spring-cloud (score=13.7312)
,,spring-cloud-kubernetes,,https://github.com/spring-cloud/spring-cloud-kubernetes,repo,org_expansion,spring-cloud,3531,1052,2026-04-12T21:56:06Z,13.1185,Java,"Kubernetes integration with Spring Cloud Discovery Client, Configuration, etc...",org_expansion: spring-cloud (score=13.1185)
,,spring-cloud-config,,https://github.com/spring-cloud/spring-cloud-config,repo,org_expansion,spring-cloud,2031,1315,2026-04-08T09:55:05Z,12.6692,Java,External configuration (server and client) for Spring Cloud,org_expansion: spring-cloud (score=12.6692)
